Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Term,USE_THIS,Is Term,Original Sort Order,Check Fulltext,ReviewType,Project,local_filename,culled_type,culled_term,culled_date,culled_COMMENTS,missing,IS_DISS,TITLE3,TITLE3_nospace,IS_DISS_TITLE,full_auth,AUTH,IS_AUTH,IS_DISS_AUTH,pq_Title,pq_Authors,pq_documentType,pq_elecPubDate,pq_entryDate,pq_issue,pq_pages,pq_placeOfPublication,pq_pubdate,pq_pubtitle,pq_year,pq_volume,Filename,Date,Additional Pages,ReviewType.1,Chapter,Chapter_Auth,special,downloaded
0.0,RP Sainz,De la autoficción al turismo identitario en el arte CONTEMPoráneo,,academia.edu,,https://www.academia.edu/download/31018498/art-Rebeca-Pardo.pdf,,14.0,12/23/24 20:35,PDF,,,,,,,,0.0,0.0,0.0,1.0,,"La identidad está en crisis, lo que ha llevado a numerosos artistas a investigar en su propio yo, encontrándose con identidades poliédricas de difícil definición. Sumidos en el caos ",https://www.academia.edu/download/31018498/art-Rebeca-Pardo.pdf,"https://scholar.google.com/scholar?q=related:bQaiHYEob-QJ:scholar.google.com/&scioq=%22shop+mandiberg%22&hl=en&as_sdt=0,5&as_vis=1",Shop Mandiberg,TRUE,,1344.0,True,mention,Shop Mandiberg,RP_Sainz_De_la_autoficción_al_turismo_identitario_en_el_arte_CONTEMPoráneo.pdf,0,0,0,,0,False,De la autoficción ,De la autoficción,False,RP Sainz,Sainz,False,,,,,,,,,,,,,,,,,,,,,False
2.0,S Wyer,"Folk Networks, Cyberfeminism, and Information Activism in the Art+ Feminism Wikipedia Edit-a-thon Series",2017,"FOLK NETWORKS, CYBERFEMINISM, AND INFORMATION ACTIVISM IN THE
ART+FEMINISM WIKIPEDIA EDIT-A-THON SERIES",search.proquest.com,https://search.proquest.com/openview/b5d2f9a75ff3aa9e6ca1e1f9baf17cf0/1?pq-origsite=gscholar&cbl=18750,"https://scholar.google.com/scholar?cites=12282432325766412268&as_sdt=2005&sciodt=0,5&hl=en",4.0,##########,Masters Thesis,,,,,,,,2.0,0.0,2.0,1.0,7.0, This thesis explores how the Art+Feminism Wikipedia Edit-a-thon event impacts the people who coordinate and participate in it. I review museum catalogs to determine institutional ,http://scholarsbank.uoregon.edu/xmlui/bitstream/handle/1794/22752/Wyer_oregon_0171N_11963.pdf?sequence=1&isAllowed=y,,[],True,TRUE,4.0,,case study,Art+Feminism,"S_Wyer_Folk_Networks,_Cyberfeminism,_and_Information_Activism_in_the_Art+_Feminism_Wikipedia_Edit-a-thon_Series.pdf",0,0,0,MA Thesis,,True,"Folk Networks, Cyberfeminism, ","Folk Networks, Cyberfeminism,",True,S Wyer,Wyer,,True,"Folk Networks, Cyberfeminism, and Information Activism in the Art+Feminism Wikipedia Edit-a-thon Series","Wyer, Sarah", Dissertation/Thesis,0, 2017,0.0,0,0,2017,ProQuest Dissertations and Theses,2017.0,0.0,,,,,,,,False
0.0,TDYA COPYLEFT,Bianca Racioppe,,academia.edu,,https://www.academia.edu/download/64114154/883-1947-2-PB.pdf,,39.0,12/22/24 20:41,PDF,,,,,,,,0.0,0.0,0.0,1.0,,"This article sets out the articulation between the technologies, the art and the communication. It establishes a comparison between the modes of production of free software and the ",https://www.academia.edu/download/64114154/883-1947-2-PB.pdf,https://scholar.google.com/scholar?q=related:1UxYajpDQzkJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,"AfterWalkerEvans.com, AfterSherrieLevine.com",TRUE,,39.0,True,mention,"AfterSherrieLevine.com, AfterWalkerEvans.com",TDYA_COPYLEFT_Bianca_Racioppe.pdf,0,0,0,,0,False,Bianca Racioppe,Bianca Raciopp,False,TDYA COPYLEFT,COPYLEFT,False,,,,,,,,,,,,,,,,,,,,,False
0.0,TL Azevedo,Texto e Imagem no fluxo de rede,2022,,teses.usp.br,https://www.teses.usp.br/teses/disponiveis/93/93131/tde-29112022-122417/en.php,,15.0,12/23/24 20:35,,,,,,,,,0.0,0.0,0.0,1.0,2.0,"No panorama da prática artística em rede, a tese, a partir das obras We feel fine de Jonathan Harris e Sep Kamvar de 2006, Pam de Mark Napier de 2009 e New Portrait de Ricard ",https://www.teses.usp.br/teses/disponiveis/93/93131/tde-29112022-122417/publico/2021_TelmaLuizaDeAzevedo_VOrig.pdf,"https://scholar.google.com/scholar?q=related:FgrE16osxvUJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22shop+mandiberg%22&hl=en&as_sdt=0,5&as_vis=1",[],TRUE,,1330.0,True,discussion,Shop Mandiberg,TL_Azevedo_Texto_e_Imagem_no_fluxo_de_rede.pdf,0,0,0,,0,False,Texto e Imagem ,Texto e Imagem,False,TL Azevedo,Azevedo,False,,,,,,,,,,,,,,,,,,,,,False
0.0,"V Šimice, R Silverio, J Chuchma",Nový obraz,2007,,dspace.amu.cz,http://dspace.amu.cz/bitstream/10318/2955/1/lab01-d-2007-teorie_a_dejiny-01.pdf,,50.0,12/22/24 20:41,PDF,,,,,,,,0.0,0.0,0.0,3.0,17.0,Nový obraz Page 1 AKADEMIE MÚZICKÝCH UMĚNÍ V PRAZE FILMOVÁ FAKULTA Doktorské studium Fotografie a nová média DISERTAČNÍ PRÁCE NOVÝ OBRAZ MgA. Filip Láb ,http://dspace.amu.cz/bitstream/10318/2955/1/lab01-d-2007-teorie_a_dejiny-01.pdf,https://scholar.google.com/scholar?q=related:kFycLx8KUYsJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,[],TRUE,,50.0,True,mention,"AfterSherrieLevine.com, AfterWalkerEvans.com",V_Šimice__R_Silverio__J_Chuchma_Nový_obraz.pdf,0,0,0,,0,False,Nový obraz,Nový obra,False,V Šimice,Šimice,False,,,,,,,,,,,,,,,,,,,,,False
4.0,"W Gluza, I Turaj, F Meier",Wikipedia edit-a-thons and editor experience: Lessons from a participatory observation,2021,Proceedings of the 17th International Symposium on Open Collaboration,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3479986.3479994?casa_token=7aESWqy7sNMAAAAA:rXFUBRsCdszteSbeQFE1SO3EtSsxY_9ZB3GaZbaW196IwzhnyzCQdTcDsrEpWlFnfT0TlnWQqR4m,"https://scholar.google.com/scholar?cites=15960150890276230005&as_sdt=2005&sciodt=0,5&hl=en",67.0,##########,,10.1145/3479986.3479994,,,,,,,4.0,1.0,1.0,3.0,3.0," The collective was founded, inspired by the Art+Feminism initiative, at the end of 2018 beginning of 2019, and is an informal group of women with backgrounds in cultural studies and ",https://dl.acm.org/doi/pdf/10.1145/3479986.3479994?casa_token=aqFBWto7RCsAAAAA:NjCVw_FC_kn-d8zsamWt1lJpeeeU1H7ixIMH_Ck3-YqhuorQYx_d_0JyTwSwyrm9iarXUJwDT_BL,,social media,True,TRUE,67.0,,mention,Art+Feminism,W_Gluza__I_Turaj__F_Meier_Wikipedia_edit-a-thons_and_editor_experience_Lessons_from_a_participatory_observation.pdf,0,0,##,,,False,Wikipedia edit-a-thons and ,Wikipedia edit-a-thons and,False,W Gluza,Gluza,,False,,,,,,,,,,,,,,,,,,,,False
1.0,A Brun del Re,Fabulations lectorales: inclusion et exclusion du lecteur dans la littérature franco-canadienne,2019,,ruor.uottawa.ca,https://ruor.uottawa.ca/handle/10393/39137,"https://scholar.google.com/scholar?cites=245423865854242021&as_sdt=2005&sciodt=0,5&hl=en",34.0,12/23/24 10:39,,,,,,,,,1.0,0.2,1.0,1.0,5.0,"Cette thèse s’appuie sur les poétiques de la lecture pour étudier le lecteur tel qu’il s’inscrit dans la littérature franco‑canadienne (de l’Acadie, de l’Ontario français et de l’Ouest ",https://ruor.uottawa.ca/bitstream/10393/39137/1/Brun_del_Re_Ariane_2019_the%CC%80se.pdf,"https://scholar.google.com/scholar?q=related:5Sylp7TrZwMJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22print+wikipedia%22&hl=en&as_sdt=0,5&as_vis=1",[],FALSE,,860.0,True,footnote,,A_Brun_del_Re_Fabulations_lectorales_inclusion_et_exclusion_du_lecteur_dans_la_littérature_franco-canadienne.pdf,0,0,0,,0,False,Fabulations lectorales: inclusion ,Fabulations lectorales: inclusion,False,A Brun del Re,Re,True,,,,,,,,,,,,,,,,,,,,,False
0.0,A Wallace,"Arts in IP law programmes: employing arts study, practice and pedagogy in law programmes-when students become creators",2023,Teaching Intellectual Property Law,elgaronline.com,https://www.elgaronline.com/edcollchap/book/9781800881006/book-part-9781800881006-17.xml,,25.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,1.0,"Though they may seem odd bedfellows, art and law make strong complements for teaching and learning purposes. In addition to critiquing the law and its systems, art is both shaped ",https://ore.exeter.ac.uk/repository/bitstream/handle/10871/133804/Employing%20Arts%20Study_Pre-Press.pdf?sequence=1,https://scholar.google.com/scholar?q=related:j2_6tcdgrI0J:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,AfterSherrieLevine.com,FALSE,,685.0,True,footnote,AfterSherrieLevine.com,"A_Wallace_Arts_in_IP_law_programmes_employing_arts_study,_practice_and_pedagogy_in_law_programmes-when_students_become_creators.pdf",0,0,0,,0,False,Arts in IP ,Arts in IP,False,A Wallace,Wallace,True,,,,,,,,,,,,,,,,,,,,,False
0.0,AJ Blatt,Telling pictures: The traffic of images in contemporary French fiction,2005,,search.proquest.com,https://search.proquest.com/openview/cef6bc582a21b77854df3b8a8dea0017/1?pq-origsite=gscholar&cbl=18750&diss=y,,49.0,##########,BOOK,,,,,,,,0.0,0.0,0.0,1.0,19.0,This dissertation seeks to identify the space that literature occupies in a society overrun with commodified visual forms. From the mass-produced objects of optical consumption that ,,https://scholar.google.com/scholar?q=related:HpUpBMX2F6UJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,[],FALSE,,709.0,True,FALSE,,AJ_Blatt_Telling_pictures_The_traffic_of_images_in_contemporary_French_fiction.pdf,0,0,0,,0,True,Telling pictures: The ,Telling pictures: The,True,AJ Blatt,Blatt,True,,,,,,,,,,,,,,,,,,,,,False
14.0,AJ Bottomley,Internet radio: a history of a medium in transition,2016,,search.proquest.com,https://search.proquest.com/openview/761c6291ef7539a3fc69ade6b8e4cab5/1?pq-origsite=gscholar&cbl=18750,"https://scholar.google.com/scholar?cites=219737929299312984&as_sdt=2005&sciodt=0,5&hl=en",29.0,12/23/24 10:35,BOOK,,,,,,,,14.0,1.75,14.0,1.0,8.0,This dissertation reveals how the extant medium of broadcast radio has simultaneously been shaped by and has shaped newer digital media like the World Wide Web and social media.,https://search.proquest.com/openview/761c6291ef7539a3fc69ade6b8e4cab5/1?pq-origsite=gscholar&cbl=18750,"https://scholar.google.com/scholar?q=related:WMGQg3uqDAMJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22in+network%22&hl=en&as_sdt=0,5&as_vis=1",[],FALSE,,889.0,True,FALSE,,AJ_Bottomley_Internet_radio_a_history_of_a_medium_in_transition.pdf,0,0,0,,0,True,Internet radio: a ,Internet radio: a,True,AJ Bottomley,Bottomley,True,,,,,,,,,,,,,,,,,,,,,False
0.0,"ANO LETIVO, PEP DE DESENVOLVIMENTO",SO185–Sociologia da Tecnologia I: vida eletrônica,,pedroferreira.net.br,,https://www.pedroferreira.net.br/docencia/so185-sociologia-da-tecnologia-i-vida-eletronica/,,30.0,12/23/24 10:35,,,,,,,,,0.0,0.0,0.0,2.0,,"A expressão “vida eletrônica” vem sendo empregada, tanto na mídia como na teoria social, para designar a vida social tecnicamente mediada por máquinas e sistemas eletrônicos. ",,"https://scholar.google.com/scholar?q=related:pjX5qfvjMZYJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22in+network%22&hl=en&as_sdt=0,5&as_vis=1",In Network,FALSE,,890.0,True,FALSE,,ANO_LETIVO__PEP_DE_DESENVOLVIMENTO_SO185–Sociologia_da_Tecnologia_I_vida_eletrônica.pdf,0,0,0,,0,False,SO185–Sociologia da Tecnologia ,SO185–Sociologia da Tecnologia,False,ANO LETIVO,LETIVO,False,,,,,,,,,,,,,,,,,,,,,False
1.0,C Petronis,Blurring Contagion in the Information Age: How COVID-19 Troubles the Boundaries of the Biomedical and Socioinformatic,2021,Duke UP,dukespace.lib.duke.edu,https://dukespace.lib.duke.edu/server/api/core/bitstreams/a96eaba8-9c7f-4f7e-a408-12532a7e91b6/content,"https://scholar.google.com/scholar?cites=4462299353603919884&as_sdt=2005&sciodt=0,5&hl=en",22.0,12/23/24 10:35,PDF,,,,,,,,1.0,0.33,1.0,1.0,3.0,This project reexamines contagion in the time of the internet through utilizing COVID-19 as a case study. I first look at the biomedical implications of the term contagion through a ,https://dukespace.lib.duke.edu/server/api/core/bitstreams/a96eaba8-9c7f-4f7e-a408-12532a7e91b6/content,"https://scholar.google.com/scholar?q=related:DFAErZ5F7T0J:scholar.google.com/&scioq=%22michael+mandiberg%22+%22in+network%22&hl=en&as_sdt=0,5&as_vis=1",In Network,FALSE,,882.0,True,FALSE,,C_Petronis_Blurring_Contagion_in_the_Information_Age_How_COVID-19_Troubles_the_Boundaries_of_the_Biomedical_and_Socioinformatic.pdf,0,0,0,,0,False,Blurring Contagion in ,Blurring Contagion in,False,C Petronis,Petronis,False,,,,,,,,,,,,,,,,,,,,,False
0.0,CM Miller,Landscapes of Mothering: Creating Maternal Identity Through Story,2018,,utd-ir.tdl.org,https://utd-ir.tdl.org/items/cb497e98-ff7d-4042-946a-37a0d76b5f17,,50.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,6.0,This creative dissertation is comprised of a photographic exhibit entitled “Landscapes of Mothering” and a scholarly apparatus that situates the exhibition in the evolution of ,https://utd-ir.tdl.org/bitstreams/ddc1a449-5cf9-4110-9784-4abbc72be664/download,https://scholar.google.com/scholar?q=related:D8nc9y8nHZsJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,[],FALSE,,710.0,True,footnote,,CM_Miller_Landscapes_of_Mothering_Creating_Maternal_Identity_Through_Story.pdf,0,0,0,,0,True,Landscapes of Mothering: ,Landscapes of Mothering:,True,CM Miller,Miller,True,,,,,,,,,,,,,,,,,,,,,False
6.0,"D De Roure, P Willcox",Scholarly social machines: A web science perspective on our knowledge infrastructure,2020,Proceedings of the 12th ACM Conference on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3394231.3397915,"https://scholar.google.com/scholar?cites=3801697634318912518&as_sdt=2005&sciodt=0,5&hl=en",15.0,12/23/24 10:39,,10.1145/3394231.3397915,,,,,,,6.0,1.5,3.0,2.0,4.0,"A Knowledge Infrastructure comprises the people, artefacts, and institutions that generate, share, and maintain knowledge, very often mediated by the Web. Our scholarly Knowledge ",https://dl.acm.org/doi/pdf/10.1145/3394231.3397915,"https://scholar.google.com/scholar?q=related:BowFLdtXwjQJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22print+wikipedia%22&hl=en&as_sdt=0,5&as_vis=1","Print Wikipedia, Print Wikipedia",FALSE,,841.0,True,FALSE,,D_De_Roure__P_Willcox_Scholarly_social_machines_A_web_science_perspective_on_our_knowledge_infrastructure.pdf,0,0,0,,0,False,Scholarly social machines: ,Scholarly social machines:,False,D De Roure,Roure,False,,,,,,,,,,,,,,,,,,,,,False
2.0,DV Jesus,Apropriação e inserção na contra-arte da geração AI-5,2010,,repositorio.unesp.br,https://repositorio.unesp.br/handle/11449/86892,https://scholar.google.com/scholar?cites=6083296473117488651&as_sdt=2005&sciodt=2007&hl=en,47.0,12/22/24 20:41,,,,,,,,,2.0,0.14,2.0,1.0,14.0,"Este trabalho tem como objeto de pesquisa obras de artistas brasileiros, que nas décadas de 1960 e 1970 produziram seus trabalhos utilizando como procedimento artístico a ",https://repositorio.unesp.br/bitstream/11449/86892/1/jesus_dv_me_ia.pdf,https://scholar.google.com/scholar?q=related:C_aNX-k1bFQJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22afterwalkerevans%22&hl=en&as_sdt=2007,[],FALSE,,47.0,True,footnote,,DV_Jesus_Apropriação_e_inserção_na_contra-arte_da_geração_AI-5.pdf,0,0,0,,0,False,Apropriação e inserção ,Apropriação e inserção,False,DV Jesus,Jesus,False,,,,,,,,,,,,,,,,,,,,,False
0.0,F Guzda-Rivière,"L'au (c) torité de l'artiste et ses paradoxes: tentative de relecture historique, critique et poïétique du statut de l'artiste",2018,,theses.hal.science,https://theses.hal.science/tel-02185017/,,123.0,##########,,,,,,,,,0.0,0.0,0.0,1.0,6.0,"Le premier travail de cette thèse a consisté à envisager l'artiste, essentiellement, comme un auteur. Il nous a conduit à suggérer, quant à l'auteur, que sa mort jadis annoncée imposait ",https://theses.hal.science/tel-02185017/file/GUZDA.pdf,https://scholar.google.com/scholar?q=related:jLishJMwIxIJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22aftersherrielevine%22&hl=en&as_sdt=2007,[],FALSE,,783.0,True,FALSE,,"F_Guzda-Rivière_Lau_(c)_torité_de_lartiste_et_ses_paradoxes_tentative_de_relecture_historique,_critique_et_poïétique_du_statut_de_lartiste.pdf",0,0,0,,0,False,L'au (c) torité ,L'au (c) torité,False,F Guzda-Rivière,Guzda-Rivière,False,,,,,,,,,,,,,,,,,,,,,False
26.0,F Pestana,A Wikipédia como recurso educacional aberto: um contributo para o Programa Wikipédia na Universidade,2018,,search.proquest.com,https://search.proquest.com/openview/014a5f4a9e36ebae0282c53f2d96f588/1?pq-origsite=gscholar&cbl=2026366&diss=y,"https://scholar.google.com/scholar?cites=6164312927052605781&as_sdt=2005&sciodt=0,5&hl=en",523.0,12/23/24 10:05,HTML,,,,,,,,26.0,4.33,26.0,1.0,6.0,"A Wikipédia é um recurso incontornável quando se faz uma pesquisa na internet, mas pode ser também uma estratégia pedagógica? O presente estudo foi motivado por esta questão, ",https://search.proquest.com/openview/014a5f4a9e36ebae0282c53f2d96f588/1?pq-origsite=gscholar&cbl=2026366&diss=y,"https://scholar.google.com/scholar?q=related:ValRffIJjFUJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22social+media%22&hl=en&as_sdt=0,5&as_vis=1",[],FALSE,,588.0,True,FALSE,,F_Pestana_A_Wikipédia_como_recurso_educacional_aberto_um_contributo_para_o_Programa_Wikipédia_na_Universidade.pdf,0,0,0,,0,True,A Wikipédia como ,A Wikipédia como,True,F Pestana,Pestana,True,,,,,,,,,,,,,,,,,,,,,False
0.0,G Knox,"Art/Science Big Data: Parts 1, 2 and 3",2016,Leonardo,direct.mit.edu,https://direct.mit.edu/leon/article-abstract/49/5/442/46131,,190.0,12/23/24 19:31,,,,,,,,,0.0,0.0,0.0,1.0,8.0,"The essay materials abstracted below present a look at Big Data and a review of the role the arts play in the evolution of the human species and the collective, cumulative project of ",https://www.academia.edu/download/66239156/Art_Science_Big_Data_%E8%89%BA%E6%9C%AF_%E7%A7%91%E5%AD%A6%E4%B8%8E%E5%A4%A7%E6%95%B0%E6%8D%AE_LEONARDO_abstract.pdf,"https://scholar.google.com/scholar?q=related:cw_1RIB-tgsJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22wikipedia%22&hl=en&as_sdt=0,5&as_vis=1",wikipedia,FALSE,,1157.0,True,footnote,,"G_Knox_ArtScience_Big_Data_Parts_1,_2_and_3.pdf",0,0,0,,0,False,Art/Science Big Data: ,Art/Science Big Data:,False,G Knox,Knox,False,,,,,,,,,,,,,,,,,,,,,False
2.0,H Rogers,“Welcome to your world”: YouTube and the Reconfiguration of Music's Gatekeepers,2023,,research.gold.ac.uk,https://research.gold.ac.uk/id/eprint/32610/,"https://scholar.google.com/scholar?cites=9270070837922057966&as_sdt=2005&sciodt=0,5&hl=en",14.0,12/23/24 10:35,,,,,,,,,2.0,2.0,2.0,1.0,1.0,"This chapter introduces the relationships, antagonisms and interactions between YouTube and musical cultures since 2005. Almost immediately upon its launch, the platform exerted a ",https://research.gold.ac.uk/id/eprint/32610/3/Introduction%2C%20YouTube%201.pdf,"https://scholar.google.com/scholar?q=related:7k4N6U_opYAJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22in+network%22&hl=en&as_sdt=0,5&as_vis=1",[],FALSE,,874.0,True,footnote,,H_Rogers_“Welcome_to_your_world”_YouTube_and_the_Reconfiguration_of_Musics_Gatekeepers.pdf,0,0,0,,0,False,“Welcome to your ,“Welcome to your,False,H Rogers,Rogers,False,,,,,,,,,,,,,,,,,,,,,False
3.0,"I Arns, F Saavedra-Lara, M Watts, BP Kremer…",The Oil Show,2011,,en.inkearns.de,http://en.inkearns.de/files/2011/03/2011_THE_OIL_SHOW_Arns_EN.pdf,"https://scholar.google.com/scholar?cites=13706057106741348178&as_sdt=2005&sciodt=0,5&hl=en",89.0,12/23/24 19:31,BOOK,,,,,,,,3.0,0.23,1.0,5.0,13.0,In late July 2010 I travelled for the first time to Nigeria. I had been invited to take part in a workshop with members of the Slovenian artists’ collective Irwin/NSK at the Center for ,http://en.inkearns.de/files/2011/03/2011_THE_OIL_SHOW_Arns_EN.pdf,"https://scholar.google.com/scholar?q=related:UkeJHlKyNb4J:scholar.google.com/&scioq=%22michael+mandiberg%22+%22wikipedia%22&hl=en&as_sdt=0,5&as_vis=1",[],FALSE,,1056.0,True,footnote,,I_Arns__F_Saavedra-Lara__M_Watts__BP_Kremer..._The_Oil_Show.pdf,0,0,0,,0,False,The Oil Show,The Oil Sho,False,I Arns,Arns,False,,,,,,,,,,,,,,,,,,,,,False
0.0,J Skinner,Postproduction of Self: Using YouTube—a Social Search for Feeling,2015,,unsworks.unsw.edu.au,https://unsworks.unsw.edu.au/bitstreams/9374f802-6db4-40bf-af15-29b8314859fc/download,,21.0,12/23/24 10:35,PDF,,,,,,,,0.0,0.0,0.0,1.0,9.0,"This thesis argues that by selecting and transforming content found on the videosharing site YouTube, my artwork projects demonstrate the ‘new role of art’described by Nicolas ",https://unsworks.unsw.edu.au/bitstreams/9374f802-6db4-40bf-af15-29b8314859fc/download,"https://scholar.google.com/scholar?q=related:eZWWsD1Uk-IJ:scholar.google.com/&scioq=%22michael+mandiberg%22+%22in+network%22&hl=en&as_sdt=0,5&as_vis=1",[],FALSE,,881.0,True,FALSE,,J_Skinner_Postproduction_of_Self_Using_YouTube—a_Social_Search_for_Feeling.pdf,0,0,0,,0,False,Postproduction of Self: ,Postproduction of Self:,False,J Skinner,Skinner,False,,,,,,,,,,,,,,,,,,,,,False
